Distance_(µm),Gray_Value
1470.300048828,20.391523361
1470.949951172,20.616830826
1471.599975586,20.779081345
1472.250000000,20.888347626
1472.900024414,21.136451721
1473.550048828,21.505432129
1474.199951172,21.689325333
1474.849975586,21.769399643
1475.500000000,21.879592896
1476.150024414,22.139608383
1476.800048828,22.328418732
1477.449951172,22.536901474
1478.099975586,22.746454239
1478.750000000,23.088499069
1479.400024414,23.428895950
1480.050048828,23.911985397
1480.699951172,24.410663605
1481.349975586,24.430335999
1482.000000000,24.339321136
1482.650024414,24.258699417
1483.300048828,24.143621445
1483.949951172,24.148302078
1484.599975586,24.119922638
1485.250000000,24.185331345
1485.900024414,24.277198792
1486.550048828,23.938957214
1487.199951172,23.271396637
1487.849975586,22.604864120
1488.500000000,22.164701462
1489.150024414,21.700496674
1489.800048828,21.339111328
1490.449951172,21.039451599
1491.099975586,20.773548126
1491.750000000,20.767417908
1492.400024414,21.132989883
1493.050048828,21.466773987
1493.699951172,21.754951477
1494.349975586,22.024742126
1495.000000000,22.557418823
1495.650024414,23.196701050
1496.300048828,23.721496582
1496.949951172,24.115703583
1497.599975586,24.461179733
1498.250000000,24.760631561
1498.900024414,25.090946198
1499.550048828,25.437885284
1500.199951172,25.581436157
1500.849975586,25.496631622
1501.500000000,25.415569305
1502.150024414,25.177938461
1502.800048828,24.901325226
1503.449951172,24.459167480
1504.099975586,24.007301331
1504.750000000,23.637580872
1505.400024414,23.304067612
1506.050048828,23.156745911
1506.699951172,23.113588333
1507.349975586,23.087718964
1508.000000000,22.881265640
1508.650024414,22.514312744
1509.300048828,22.068958282
1509.949951172,21.789775848
1510.599975586,21.594892502
1511.250000000,21.352821350
1511.900024414,21.003383636
1512.550048828,20.788455963
1513.199951172,20.546548843
1513.849975586,20.128583908
1514.500000000,19.826522827
1515.150024414,19.680686951
1515.800048828,19.416364670
1516.449951172,19.100273132
1517.099975586,18.844127655
1517.750000000,18.681198120
1518.400024414,18.533479691
1519.050048828,18.544464111
1519.699951172,18.680088043
1520.349975586,18.589719772
1521.000000000,18.376369476
1521.650024414,18.106325150
1522.300048828,17.895246506
1522.949951172,17.908636093
1523.599975586,17.967393875
1524.250000000,17.892621994
1524.900024414,17.907478333
1525.550048828,17.835325241
1526.199951172,17.866621017
1526.849975586,17.807765961
1527.500000000,17.887828827
1528.150024414,18.024932861
1528.800048828,18.075668335
1529.449951172,18.091861725
1530.099975586,18.215194702
1530.750000000,18.334459305
1531.400024414,18.447689056
1532.050048828,18.431573868
1532.699951172,18.406093597
1533.349975586,18.345922470
1534.000000000,18.237504959
1534.650024414,18.162752151
1535.300048828,18.110446930
1535.949951172,18.100040436
1536.599975586,18.218658447
1537.250000000,18.058609009
1537.900024414,17.755857468
1538.550048828,17.451810837
1539.199951172,17.400321960
1539.849975586,17.374481201
1540.500000000,17.130983353
1541.150024414,16.741498947
1541.800048828,16.583267212
1542.449951172,16.611499786
1543.099975586,16.783826828
1543.750000000,16.970855713
1544.400024414,17.153999329
1545.050048828,17.176401138
1545.699951172,16.884120941
1546.349975586,16.692512512
1547.000000000,16.651184082
1547.650024414,16.870443344
1548.300048828,17.510446548
1548.949951172,17.423646927
1549.599975586,17.434072495
1550.250000000,17.377904892
1550.900024414,17.401655197
1551.550048828,17.669563293
1552.199951172,17.747255325
1552.849975586,17.947729111
1553.500000000,18.287717819
1554.150024414,18.366224289
1554.800048828,18.321964264
1555.449951172,18.580516815
1556.099975586,18.911878586
1556.750000000,19.170215607
1557.400024414,19.355451584
1558.050048828,19.366308212
1558.699951172,19.193616867
1559.349975586,19.033845901
1560.000000000,18.964292526
1560.650024414,19.079284668
1561.300048828,19.045125961
1561.949951172,18.937492371
1562.599975586,18.736705780
1563.250000000,18.732940674
1563.900024414,18.582967758
1564.550048828,18.337955475
1565.199951172,18.338451385
1565.849975586,18.162307739
1566.500000000,18.013242722
1567.150024414,18.127071381
1567.800048828,18.235296249
1568.449951172,18.220844269
1569.099975586,18.184709549
1569.750000000,18.157728195
1570.400024414,18.125160217
1571.050048828,18.236404419
1571.699951172,18.423461914
1572.349975586,18.371839523
1573.000000000,18.115667343
1573.650024414,17.921649933
1574.300048828,17.820259094
1574.949951172,17.874141693
1575.599975586,18.023849487
1576.250000000,18.091482162
1576.900024414,18.143268585
1577.550048828,17.926017761
1578.199951172,17.686542511
1578.849975586,17.566297531
1579.500000000,17.612911224
1580.150024414,17.423501968
1580.800048828,17.275201797
1581.449951172,17.296367645
1582.099975586,17.271463394
1582.750000000,16.950389862
1583.400024414,16.844776154
1584.050048828,16.852577209
1584.699951172,16.984184265
1585.349975586,17.281482697
1586.000000000,17.453571320
1586.650024414,17.592002869
1587.300048828,17.673969269
1587.949951172,17.584831238
1588.599975586,17.634016037
1589.250000000,17.714040756
1589.900024414,17.577774048
1590.550048828,17.516510010
1591.199951172,17.592443466
1591.849975586,17.513181686
1592.500000000,17.295040131
1593.150024414,17.095920563
1593.800048828,17.077287674
1594.449951172,17.208881378
1595.099975586,17.311908722
1595.750000000,17.273511887
1596.400024414,17.153032303
1597.050048828,17.263984680
1597.699951172,17.430404663
1598.349975586,17.776725769
1599.000000000,17.910707474
1599.650024414,17.883531570
1600.300048828,18.076646805
1600.949951172,18.303998947
1601.599975586,18.406259537
1602.250000000,18.341339111
1602.900024414,18.089754105
1603.550048828,17.909179688
1604.199951172,17.995012283
1604.849975586,18.214120865
1605.500000000,18.258012772
1606.150024414,18.133266449
1606.800048828,18.108728409
1607.449951172,17.998540878
1608.099975586,17.986501694
1608.750000000,17.961879730
1609.400024414,17.897453308
1610.050048828,17.769777298
1610.699951172,17.798854828
1611.349975586,17.984239578
1612.000000000,18.320646286
1612.650024414,18.767337799
1613.300048828,19.106149673
1613.949951172,19.685420990
1614.599975586,20.224973679
1615.250000000,20.821884155
1615.900024414,21.265562057
1616.550048828,21.460945129
1617.199951172,21.602487564
1617.849975586,21.739990234
1618.500000000,22.047281265
1619.150024414,22.290489197
1619.800048828,22.269914627
1620.449951172,21.980739594
1621.099975586,21.604274750
1621.750000000,21.460578918
1622.400024414,21.446144104
1623.050048828,21.612897873
1623.699951172,21.580144882
1624.349975586,21.447614670
1625.000000000,21.435934067
1625.650024414,21.495672226
1626.300048828,21.674417496
1626.949951172,21.732854843
1627.599975586,21.591505051
1628.250000000,21.518756866
1628.900024414,21.550748825
1629.550048828,21.510223389
1630.199951172,21.446031570
1630.849975586,21.196208954
1631.500000000,20.839252472
1632.150024414,20.557729721
1632.800048828,20.404695511
1633.449951172,20.225353241
1634.099975586,19.918603897
1634.750000000,19.651805878
1635.400024414,19.537807465
1636.050048828,19.330675125
1636.699951172,19.260633469
1637.349975586,19.213642120
1638.000000000,19.173810959
1638.650024414,19.174037933
1639.300048828,19.204048157
1639.949951172,19.310001373
1640.599975586,19.363161087
1641.250000000,19.182203293
1641.900024414,19.123277664
1642.550048828,18.985897064
1643.199951172,18.978822708
1643.849975586,19.144464493
1644.500000000,19.172672272
1645.150024414,19.011274338
1645.800048828,18.864370346
1646.449951172,18.627922058
1647.099975586,18.494920731
1647.750000000,18.507965088
1648.400024414,18.509708405
1649.050048828,18.696657181
1649.699951172,18.956346512
1650.349975586,19.191589355
1651.000000000,19.275484085
1651.650024414,19.330759048
1652.300048828,19.381252289
1652.949951172,19.452873230
1653.599975586,19.653060913
1654.250000000,20.172769547
1654.900024414,20.708160400
1655.550048828,20.903917313
1656.199951172,20.928886414
1656.849975586,20.988830566
1657.500000000,21.432970047
1658.150024414,21.865623474
1658.800048828,22.398210526
1659.449951172,23.454969406
1660.099975586,25.213649750
1660.750000000,26.313203812
1661.400024414,26.968383789
1662.050048828,27.452697754
1662.699951172,27.866125107
1663.349975586,28.065608978
1664.000000000,28.212619781
1664.650024414,28.167001724
1665.300048828,27.639797211
1665.949951172,26.802572250
1666.599975586,26.179969788
1667.250000000,25.467777252
1667.900024414,23.981744766
1668.550048828,23.058624268
1669.199951172,22.722724915
1669.849975586,22.696866989
1670.500000000,22.892662048
1671.150024414,23.160596848
1671.800048828,23.522974014
1672.449951172,23.852500916
1673.099975586,24.027227402
1673.750000000,23.905752182
1674.400024414,23.480751038
1675.050048828,22.869298935
1675.699951172,22.169507980
1676.349975586,21.276180267
1677.000000000,20.276897430
1677.650024414,19.640281677
1678.300048828,19.246757507
1678.949951172,18.977495193
1679.599975586,18.715402603
1680.250000000,18.421916962
1680.900024414,18.204059601
1681.550048828,18.056268692
1682.199951172,17.939910889
1682.849975586,17.827239990
1683.500000000,17.794128418
1684.150024414,17.641193390
1684.800048828,17.504901886
1685.449951172,17.374143600
1686.099975586,17.239547729
1686.750000000,17.163166046
1687.400024414,17.179183960
1688.050048828,17.209472656
1688.699951172,17.468585968
1689.349975586,17.812677383
1690.000000000,18.145540237
1690.650024414,18.552398682
1691.300048828,19.207275391
1691.949951172,19.234241486
1692.599975586,18.759267807
1693.250000000,17.659357071
1693.900024414,16.939634323
1694.550048828,16.904563904
1695.199951172,16.902263641
1695.849975586,16.654809952
1696.500000000,16.529422760
1697.150024414,16.585090637
1697.800048828,16.547193527
1698.449951172,16.500120163
1699.099975586,16.439765930
1699.750000000,16.472808838
1700.400024414,16.550533295
1701.050048828,16.622783661
1701.699951172,16.720924377
1702.349975586,16.678770065
1703.000000000,16.714876175
1703.650024414,16.861919403
1704.300048828,17.156875610
1704.949951172,17.406732559
1705.599975586,17.587553024
1706.250000000,17.656612396
1706.900024414,17.604618073
1707.550048828,17.613594055
1708.199951172,17.764438629
1708.849975586,17.805149078
1709.500000000,17.846973419
1710.150024414,17.980403900
1710.800048828,18.048700333
1711.449951172,18.311590195
1712.099975586,18.287803650
1712.750000000,18.212839127
1713.400024414,18.377185822
1714.050048828,18.564508438
1714.699951172,18.590921402
1715.349975586,18.555078506
1716.000000000,18.790924072
1716.650024414,19.310314178
1717.300048828,19.905008316
1717.949951172,20.480403900
1718.599975586,20.918176651
1719.250000000,21.145233154
1719.900024414,21.199510574
1720.550048828,21.197782516
1721.199951172,21.307695389
1721.849975586,21.427650452
1722.500000000,21.599643707
1723.150024414,21.703912735
1723.800048828,21.784862518
1724.449951172,21.640155792
1725.099975586,21.529344559
1725.750000000,21.542078018
1726.400024414,21.667226791
1727.050048828,22.001758575
1727.699951172,22.021867752
1728.349975586,22.052131653
1729.000000000,21.907453537
1729.650024414,22.188262939
1730.300048828,22.666351318
1730.949951172,22.855712891
1731.599975586,23.199846268
1732.250000000,23.163984299
1732.900024414,22.974853516
1733.550048828,22.708366394
1734.199951172,22.407024384
1734.849975586,22.234760284
1735.500000000,21.984218597
1736.150024414,21.642677307
1736.800048828,21.222551346
1737.449951172,20.676488876
1738.099975586,20.202985764
1738.750000000,20.066017151
1739.400024414,20.060054779
1740.050048828,20.069385529
1740.699951172,19.816942215
1741.349975586,19.322183609
1742.000000000,19.251632690
1742.650024414,19.341934204
1743.300048828,19.201526642
1743.949951172,19.051702499
1744.599975586,19.083560944
1745.250000000,19.110076904
1745.900024414,19.104503632
1746.550048828,18.944190979
1747.199951172,18.806505203
1747.849975586,18.558992386
1748.500000000,18.380558014
1749.150024414,18.423875809
1749.800048828,18.580207825
1750.449951172,18.719196320
1751.099975586,19.214035034
1751.750000000,19.530550003
1752.400024414,19.927639008
1753.050048828,20.260904312
1753.699951172,20.795061111
1754.349975586,21.431482315
1755.000000000,21.845970154
1755.650024414,22.062437057
1756.300048828,22.282192230
1756.949951172,22.553529739
1757.599975586,22.611770630
1758.250000000,22.315456390
1758.900024414,22.290807724
1759.550048828,22.156278610
1760.199951172,21.838624954
1760.849975586,21.618436813
1761.500000000,21.697160721
1762.150024414,21.763801575
1762.800048828,21.671710968
1763.449951172,21.523370743
1764.099975586,21.467489243
1764.750000000,21.511474609
1765.400024414,21.425455093
1766.050048828,21.429370880
1766.699951172,21.203433990
1767.349975586,20.809547424
1768.000000000,20.636552811
1768.650024414,20.510234833
1769.300048828,20.261999130
1769.949951172,19.965858459
1770.599975586,19.694141388
1771.250000000,19.522550583
1771.900024414,19.416875839
1772.550048828,19.222263336
1773.199951172,18.802101135
1773.849975586,18.576602936
1774.500000000,18.601671219
1775.150024414,18.944036484
1775.800048828,19.041519165
1776.449951172,19.227258682
1777.099975586,19.356636047
1777.750000000,19.384977341
1778.400024414,19.496246338
1779.050048828,19.527606964
1779.699951172,19.505247116
1780.349975586,19.579219818
1781.000000000,19.613656998
1781.650024414,19.607381821
1782.300048828,19.745555878
1782.949951172,19.855531693
1783.599975586,19.617578506
1784.250000000,19.159305573
1784.900024414,18.967624664
1785.550048828,18.944494247
1786.199951172,18.816024780
1786.849975586,18.919822693
1787.500000000,18.961122513
1788.150024414,18.827009201
1788.800048828,18.534492493
1789.449951172,18.200132370
1790.099975586,18.060207367
1790.750000000,17.770784378
1791.400024414,17.602148056
1792.050048828,17.569253922
1792.699951172,17.584026337
1793.349975586,17.691286087
1794.000000000,17.873529434
1794.650024414,18.027494431
1795.300048828,18.174730301
1795.949951172,18.561386108
1796.599975586,19.034347534
1797.250000000,19.226251602
1797.900024414,19.110689163
1798.550048828,18.979476929
1799.199951172,18.893896103
1799.849975586,18.892684937
1800.500000000,19.060329437
1801.150024414,19.104042053
1801.800048828,18.945985794
1802.449951172,19.016588211
1803.099975586,19.228340149
1803.750000000,19.307085037
1804.400024414,19.328706741
1805.050048828,19.449575424
1805.699951172,19.352357864
1806.349975586,19.436395645
1807.000000000,19.500074387
1807.650024414,19.410251617
1808.300048828,19.359560013
1808.949951172,19.537223816
1809.599975586,19.582561493
1810.250000000,19.526376724
1810.900024414,19.622484207
1811.550048828,19.806356430
1812.199951172,19.910743713
1812.849975586,19.753574371
1813.500000000,19.299423218
1814.150024414,19.001714706
1814.800048828,18.854137421
1815.449951172,18.818965912
1816.099975586,18.874052048
1816.750000000,18.985898972
1817.400024414,18.969215393
1818.050048828,18.745677948
1818.699951172,18.669986725
1819.349975586,18.822742462
1820.000000000,19.061290741
1820.650024414,19.264438629
1821.300048828,19.482845306
1821.949951172,19.787488937
1822.599975586,20.242805481
1823.250000000,20.590744019
1823.900024414,20.725307465
1824.550048828,20.819383621
1825.199951172,20.895803452
1825.849975586,20.943582535
1826.500000000,20.920932770
1827.150024414,20.983598709
1827.800048828,21.214849472
1828.449951172,21.267168045
1829.099975586,21.257894516
1829.750000000,21.607755661
1830.400024414,22.012029648
1831.050048828,22.191547394
1831.699951172,22.330005646
1832.349975586,22.538316727
1833.000000000,22.690395355
1833.650024414,22.687728882
1834.300048828,22.805255890
1834.949951172,22.833797455
1835.599975586,22.870380402
1836.250000000,22.973342896
1836.900024414,22.951492310
1837.550048828,22.794296265
1838.199951172,22.615278244
1838.849975586,22.694358826
1839.500000000,22.796865463
1840.150024414,22.909591675
1840.800048828,22.894227982
1841.449951172,22.814666748
1842.099975586,22.884704590
1842.750000000,22.716857910
1843.400024414,22.379314423
1844.050048828,22.073976517
1844.699951172,21.813730240
1845.349975586,21.434453964
1846.000000000,21.147315979
1846.650024414,20.876085281
1847.300048828,20.573949814
1847.949951172,20.384323120
1848.599975586,20.135427475
1849.250000000,19.788135529
1849.900024414,19.701412201
1850.550048828,19.472263336
1851.199951172,19.236421585
1851.849975586,19.068506241
1852.500000000,19.022027969
1853.150024414,19.089853287
1853.800048828,19.132991791
1854.449951172,19.209907532
1855.099975586,19.389293671
1855.750000000,19.472526550
1856.400024414,19.439729691
1857.050048828,19.444261551
1857.699951172,19.404956818
1858.349975586,19.564241409
1859.000000000,20.066787720
1859.650024414,20.374238968
1860.300048828,20.578546524
1860.949951172,20.786870956
1861.599975586,20.677637100
1862.250000000,20.498640060
1862.900024414,20.421463013
1863.550048828,20.388792038
1864.199951172,20.556175232
1864.849975586,20.881525040
1865.500000000,20.944240570
1866.150024414,21.033309937
1866.800048828,21.221548080
1867.449951172,21.325580597
1868.099975586,21.356477737
1868.750000000,21.292795181
1869.400024414,21.262090683
1870.050048828,21.316602707
1870.699951172,21.314666748
1871.349975586,21.081993103
1872.000000000,20.958267212
1872.650024414,20.863874435
1873.300048828,20.663372040
1873.949951172,20.440782547
1874.599975586,20.341096878
1875.250000000,20.293220520
1875.900024414,20.293529510
1876.550048828,20.315305710
1877.199951172,20.065607071
1877.849975586,19.481472015
1878.500000000,18.980659485
1879.150024414,18.810367584
1879.800048828,18.789363861
1880.449951172,18.729522705
1881.099975586,18.696262360
1881.750000000,18.635757446
1882.400024414,18.525167465
1883.050048828,18.418996811
1883.699951172,18.344293594
1884.349975586,18.295257568
1885.000000000,18.166786194
1885.650024414,18.064115524
1886.300048828,18.282630920
1886.949951172,18.714157104
1887.599975586,18.908910751
1888.250000000,19.275499344
1888.900024414,19.911767960
1889.550048828,19.545719147
1890.199951172,19.026914597
1890.849975586,18.907476425
1891.500000000,18.991485596
1892.150024414,19.244688034
1892.800048828,19.132650375
1893.449951172,18.883649826
1894.099975586,18.816003799
1894.750000000,18.800951004
1895.400024414,18.602388382
1896.050048828,18.604022980
1896.699951172,18.817178726
1897.349975586,19.039054871
1898.000000000,19.180524826
1898.650024414,19.205924988
1899.300048828,19.266210556
1899.949951172,19.367094040
1900.599975586,19.608104706
1901.250000000,19.860261917
1901.900024414,20.216854095
1902.550048828,20.592159271
1903.199951172,20.766851425
1903.849975586,21.095802307
1904.500000000,21.308801651
1905.150024414,21.338531494
1905.800048828,21.381603241
1906.449951172,21.491067886
1907.099975586,21.302724838
1907.750000000,21.101640701
1908.400024414,21.143196106
1909.050048828,20.978660583
1909.699951172,20.693428040
1910.349975586,20.567657471
1911.000000000,20.738063812
1911.650024414,20.913549423
1912.300048828,21.223335266
1912.949951172,21.467502594
1913.599975586,21.323400497
1914.250000000,21.087665558
1914.900024414,20.813053131
1915.550048828,20.647399902
1916.199951172,20.446678162
1916.849975586,20.427818298
1917.500000000,20.561576843
1918.150024414,20.678083420
1918.800048828,20.384500504
1919.449951172,20.179824829
1920.099975586,20.164600372
1920.750000000,20.028667450
1921.400024414,19.928710938
1922.050048828,20.120203018
1922.699951172,20.104181290
1923.349975586,20.107852936
1924.000000000,20.163305283
1924.650024414,20.183603287
1925.300048828,20.198143005
1925.949951172,20.200040817
1926.599975586,20.141666412
1927.250000000,20.093818665
1927.900024414,19.856557846
1928.550048828,19.842178345
1929.199951172,19.658428192
1929.849975586,19.342792511
1930.500000000,19.157587051
1931.150024414,19.096324921
1931.800048828,19.097396851
1932.449951172,19.123636246
1933.099975586,19.236228943
1933.750000000,19.409481049
1934.400024414,19.591150284
1935.050048828,19.960775375
1935.699951172,19.878187180
1936.349975586,19.760112762
1937.000000000,19.850641251
1937.650024414,19.965564728
1938.300048828,20.260097504
1938.949951172,20.471012115
1939.599975586,20.416332245
1940.250000000,20.449026108
1940.900024414,20.492403030
1941.550048828,20.211486816
1942.199951172,20.044847488
1942.849975586,20.301095963
1943.500000000,21.138545990
1944.150024414,22.254711151
1944.800048828,22.617134094
1945.449951172,22.709827423
1946.099975586,22.175094604
1946.750000000,21.498353958
1947.400024414,21.053827286
1948.050048828,20.856819153
1948.699951172,20.693422318
1949.349975586,20.630853653
1950.000000000,20.486114502
1950.650024414,20.353794098
1951.300048828,20.223001480
1951.949951172,20.122306824
1952.599975586,20.062294006
1953.250000000,20.124145508
1953.900024414,20.008600235
1954.550048828,19.913715363
1955.199951172,19.893793106
1955.849975586,20.135467529
1956.500000000,20.405452728
1957.150024414,20.247014999
1957.800048828,19.848976135
1958.449951172,19.661592484
1959.099975586,19.647859573
1959.750000000,19.650037766
1960.400024414,19.457468033
1961.050048828,19.154666901
1961.699951172,19.021369934
1962.349975586,18.898511887
1963.000000000,18.935094833
1963.650024414,19.081632614
1964.300048828,18.983015060
1964.949951172,18.928598404
1965.599975586,19.033809662
1966.250000000,19.297380447
1966.900024414,19.711061478
1967.550048828,19.579647064
1968.199951172,19.290445328
1968.849975586,19.278100967
1969.500000000,19.368127823
1970.150024414,19.542499542
1970.800048828,19.767837524
1971.449951172,19.894359589
1972.099975586,19.942522049
1972.750000000,19.944894791
1973.400024414,20.125724792
1974.050048828,20.269260406
1974.699951172,20.245033264
1975.349975586,20.252908707
1976.000000000,20.336706161
1976.650024414,20.329700470
1977.300048828,20.367610931
1977.949951172,20.425565720
1978.599975586,20.734848022
1979.250000000,20.542921066
1979.900024414,20.373857498
1980.550048828,20.336145401
1981.199951172,20.384382248
1981.849975586,20.377933502
1982.500000000,20.392326355
1983.150024414,20.537034988
1983.800048828,20.614007950
1984.449951172,20.593879700
1985.099975586,20.665067673
1985.750000000,20.629472733
1986.400024414,20.448347092
1987.050048828,20.347332001
1987.699951172,20.271762848
1988.349975586,20.277608871
1989.000000000,20.181413651
1989.650024414,20.152120590
1990.300048828,20.071153641
1990.949951172,19.948413849
1991.599975586,19.836341858
1992.250000000,19.487480164
1992.900024414,19.268077850
1993.550048828,19.257814407
1994.199951172,19.121677399
1994.849975586,19.216669083
1995.500000000,19.241861343
1996.150024414,18.974636078
1996.800048828,18.848194122
1997.449951172,18.790946960
1998.099975586,18.793987274
1998.750000000,18.834014893
1999.400024414,18.786626816
2000.050048828,18.759094238
2000.699951172,18.646163940
2001.349975586,18.456094742
2002.000000000,18.604911804
2002.650024414,18.733764648
2003.300048828,18.756034851
2003.949951172,18.890848160
2004.599975586,19.075735092
2005.250000000,19.448759079
2005.900024414,20.195224762
2006.550048828,19.959796906
2007.199951172,19.396877289
2007.849975586,19.105779648
2008.500000000,19.055305481
2009.150024414,18.833015442
2009.800048828,18.729272842
2010.449951172,18.796646118
2011.099975586,18.953302383
2011.750000000,19.094863892
2012.400024414,18.881233215
2013.050048828,18.756429672
2013.699951172,18.747825623
2014.349975586,18.756559372
2015.000000000,18.738727570
2015.650024414,18.949016571
2016.300048828,19.185806274
2016.949951172,19.349826813
2017.599975586,19.449123383
2018.250000000,19.458776474
2018.900024414,19.433197021
2019.550048828,19.367483139
2020.199951172,19.470907211
2020.849975586,19.470478058
2021.500000000,19.261329651
2022.150024414,19.176067352
2022.800048828,19.158660889
2023.449951172,19.128480911
2024.099975586,19.076725006
2024.750000000,19.260196686
2025.400024414,19.455392838
2026.050048828,19.476696014
2026.699951172,19.598840714
2027.349975586,19.672666550
2028.000000000,19.712762833
2028.650024414,19.800973892
2029.300048828,19.888940811
2029.949951172,20.112205505
2030.599975586,20.357027054
2031.250000000,20.428112030
2031.900024414,20.463724136
2032.550048828,20.295436859
2033.199951172,20.110280991
2033.849975586,19.690366745
2034.500000000,19.490964890
2035.150024414,19.272132874
2035.800048828,18.939390182
2036.449951172,18.981948853
2037.099975586,19.051506042
2037.750000000,19.031206131
2038.400024414,19.000722885
2039.050048828,19.073001862
2039.699951172,19.207584381
2040.349975586,19.043874741
2041.000000000,19.036588669
2041.650024414,19.331233978
2042.300048828,19.701198578
2042.949951172,19.841342926
2043.599975586,19.872142792
2044.250000000,20.305965424
2044.900024414,20.976821899
2045.550048828,21.250034332
2046.199951172,21.656620026
2046.849975586,22.247404099
2047.500000000,22.364534378
2048.149902344,22.219526291
2048.800048828,22.209732056
2049.449951172,22.207382202
2050.100097656,22.135702133
2050.750000000,22.104675293
2051.399902344,22.203840256
2052.050048828,22.476112366
2052.699951172,22.445663452
2053.350097656,22.241678238
2054.000000000,22.277938843
2054.649902344,21.678853989
2055.300048828,21.139455795
2055.949951172,20.947292328
2056.600097656,21.006237030
2057.250000000,20.980770111
2057.899902344,20.954257965
2058.550048828,20.902311325
2059.199951172,21.029706955
2059.850097656,21.287534714
2060.500000000,21.511686325
2061.149902344,21.662946701
2061.800048828,21.439571381
2062.449951172,21.158264160
2063.100097656,20.964639664
2063.750000000,20.795200348
2064.399902344,20.546230316
2065.050048828,20.418443680
2065.699951172,20.451810837
2066.350097656,20.476327896
2067.000000000,20.380962372
2067.649902344,20.316453934
2068.300048828,20.251361847
2068.949951172,20.258407593
2069.600097656,20.222171783
2070.250000000,20.111759186
2070.899902344,19.888036728
2071.550048828,19.657363892
2072.199951172,19.415882111
2072.850097656,19.480293274
2073.500000000,19.374736786
2074.149902344,19.238273621
2074.800048828,19.349363327
2075.449951172,19.695877075
2076.100097656,20.012348175
2076.750000000,20.066984177
2077.399902344,20.170856476
2078.050048828,20.263120651
2078.699951172,20.097953796
2079.350097656,19.854377747
2080.000000000,20.005165100
2080.649902344,20.125722885
2081.300048828,19.965148926
2081.949951172,20.075143814
2082.600097656,20.223495483
2083.250000000,20.179027557
2083.899902344,20.056392670
2084.550048828,20.047456741
2085.199951172,20.058567047
2085.850097656,19.920026779
2086.500000000,19.932125092
2087.149902344,19.964176178
2087.800048828,20.052022934
2088.449951172,20.219560623
2089.100097656,20.229696274
2089.750000000,20.112453461
2090.399902344,20.023653030
2091.050048828,20.084753036
2091.699951172,20.208045959
2092.350097656,20.368995667
2093.000000000,20.324460983
2093.649902344,20.384599686
2094.300048828,20.546237946
2094.949951172,20.624155045
2095.600097656,20.887443542
2096.250000000,20.961704254
2096.899902344,20.990955353
2097.550048828,20.928167343
2098.199951172,21.088344574
2098.850097656,21.384737015
2099.500000000,21.556650162
2100.149902344,21.434246063
2100.800048828,21.192329407
2101.449951172,21.098207474
2102.100097656,21.201271057
2102.750000000,21.269794464
2103.399902344,21.559989929
2104.050048828,22.011280060
2104.699951172,22.423387527
2105.350097656,22.672428131
2106.000000000,22.693050385
2106.649902344,22.721061707
2107.300048828,22.666181564
2107.949951172,22.557695389
2108.600097656,22.556556702
2109.250000000,22.628559113
2109.899902344,22.831918716
2110.550048828,22.961164474
2111.199951172,22.910638809
2111.850097656,22.927608490
2112.500000000,23.085920334
2113.149902344,23.389469147
2113.800048828,23.646251678
2114.449951172,23.996084213
2115.100097656,24.098819733
2115.750000000,24.201097488
2116.399902344,24.178209305
2117.050048828,23.701704025
2117.699951172,23.378751755
2118.350097656,23.120025635
2119.000000000,22.971403122
2119.649902344,22.961181641
2120.300048828,22.956537247
2120.949951172,22.970046997
2121.600097656,22.833198547
2122.250000000,22.508457184
2122.899902344,22.453575134
2123.550048828,22.728038788
2124.199951172,22.757843018
2124.850097656,22.511770248
2125.500000000,22.141109467
2126.149902344,21.950309753
2126.800048828,21.881149292
2127.449951172,21.716272354
2128.100097656,21.572828293
2128.750000000,21.424169540
2129.399902344,21.219772339
2130.050048828,21.068258286
2130.699951172,20.935739517
2131.350097656,20.649471283
2132.000000000,20.422353745
2132.649902344,20.277460098
2133.300048828,20.357202530
2133.949951172,20.415061951
2134.600097656,20.729112625
2135.250000000,21.105142593
2135.899902344,21.374996185
2136.550048828,21.395263672
2137.199951172,21.486656189
2137.850097656,21.714582443
2138.500000000,21.614034653
2139.149902344,21.444786072
2139.800048828,21.523229599
2140.449951172,21.824802399
2141.100097656,22.034543991
2141.750000000,22.427911758
2142.399902344,22.807510376
2143.050048828,23.014793396
2143.699951172,23.187360764
2144.350097656,23.570751190
2145.000000000,24.112722397
2145.649902344,24.147521973
2146.300048828,23.885711670
2146.949951172,23.871925354
2147.600097656,23.686178207
2148.250000000,23.716062546
2148.899902344,23.649095535
2149.550048828,23.383693695
2150.199951172,22.877271652
2150.850097656,22.427682877
2151.500000000,22.097616196
2152.149902344,21.911977768
2152.800048828,21.720928192
2153.449951172,21.198463440
2154.100097656,20.731508255
2154.750000000,20.369930267
2155.399902344,20.337560654
2156.050048828,20.330640793
2156.699951172,20.237066269
2157.350097656,20.298700333
2158.000000000,20.190355301
2158.649902344,20.056903839
2159.300048828,19.841863632
2159.949951172,19.571647644
2160.600097656,19.304729462
2161.250000000,19.229650497
2161.899902344,19.384639740
2162.550048828,19.516914368
2163.199951172,19.729814529
2163.850097656,19.881166458
2164.500000000,19.864326477
2165.149902344,19.685480118
2165.800048828,19.462909698
2166.449951172,19.539474487
2167.100097656,19.710578918
2167.750000000,19.671285629
2168.399902344,19.571191788
