Distance_(µm),Gray_Value
1472.250000000,17.233528137
1472.900024414,17.071273804
1473.550048828,17.046430588
1474.199951172,17.194139481
1474.849975586,17.074310303
1475.500000000,16.722166061
1476.150024414,16.504228592
1476.800048828,16.397525787
1477.449951172,16.260011673
1478.099975586,16.245977402
1478.750000000,16.164289474
1479.400024414,16.044851303
1480.050048828,16.100229263
1480.699951172,16.255033493
1481.349975586,16.179525375
1482.000000000,16.200918198
1482.650024414,16.342945099
1483.300048828,16.251729965
1483.949951172,16.104616165
1484.599975586,16.132719040
1485.250000000,16.233291626
1485.900024414,16.208993912
1486.550048828,15.988234520
1487.199951172,15.665796280
1487.849975586,15.424445152
1488.500000000,15.226919174
1489.150024414,15.190406799
1489.800048828,15.181537628
1490.449951172,15.211548805
1491.099975586,15.340389252
1491.750000000,15.410216331
1492.400024414,15.470481873
1493.050048828,15.504137039
1493.699951172,15.712531090
1494.349975586,15.988524437
1495.000000000,16.276685715
1495.650024414,16.518375397
1496.300048828,16.631971359
1496.949951172,16.737565994
1497.599975586,16.637298584
1498.250000000,16.485136032
1498.900024414,16.329107285
1499.550048828,16.281095505
1500.199951172,16.244533539
1500.849975586,16.251659393
1501.500000000,16.346920013
1502.150024414,16.491552353
1502.800048828,16.591695786
1503.449951172,16.715957642
1504.099975586,16.908767700
1504.750000000,17.182565689
1505.400024414,16.876907349
1506.050048828,16.517469406
1506.699951172,16.470239639
1507.349975586,16.654298782
1508.000000000,16.692266464
1508.650024414,16.584783554
1509.300048828,16.596046448
1509.949951172,16.600227356
1510.599975586,16.462329865
1511.250000000,16.194166183
1511.900024414,16.176406860
1512.550048828,16.185028076
1513.199951172,16.202682495
1513.849975586,16.318893433
1514.500000000,16.550256729
1515.150024414,16.711402893
1515.800048828,16.697099686
1516.449951172,16.542207718
1517.099975586,16.543045044
1517.750000000,16.764194489
1518.400024414,16.908210754
1519.050048828,16.935325623
1519.699951172,16.971549988
1520.349975586,17.108598709
1521.000000000,17.037996292
1521.650024414,16.843521118
1522.300048828,16.711572647
1522.949951172,16.712583542
1523.599975586,16.909605026
1524.250000000,16.858793259
1524.900024414,16.548439026
1525.550048828,16.484573364
1526.199951172,16.377059937
1526.849975586,16.356746674
1527.500000000,16.312416077
1528.150024414,16.296203613
1528.800048828,16.126825333
1529.449951172,15.958163261
1530.099975586,15.737393379
1530.750000000,15.777182579
1531.400024414,16.013628006
1532.050048828,16.559728622
1532.699951172,16.835645676
1533.349975586,16.726058960
1534.000000000,16.634664536
1534.650024414,16.912349701
1535.300048828,17.387119293
1535.949951172,17.806537628
1536.599975586,17.706686020
1537.250000000,17.452852249
1537.900024414,17.314153671
1538.550048828,17.259391785
1539.199951172,17.292526245
1539.849975586,17.502037048
1540.500000000,17.592912674
1541.150024414,17.843021393
1541.800048828,17.989381790
1542.449951172,18.161495209
1543.099975586,18.304122925
1543.750000000,17.981981277
1544.400024414,17.679811478
1545.050048828,17.364618301
1545.699951172,17.318479538
1546.349975586,17.095550537
1547.000000000,16.746398926
1547.650024414,16.650516510
1548.300048828,16.574968338
1548.949951172,16.319396973
1549.599975586,15.996853828
1550.250000000,16.119255066
1550.900024414,16.175436020
1551.550048828,16.239141464
1552.199951172,16.547548294
1552.849975586,16.984128952
1553.500000000,17.400932312
1554.150024414,17.641906738
1554.800048828,17.761945724
1555.449951172,17.889352798
1556.099975586,18.027851105
1556.750000000,18.141712189
1557.400024414,17.841873169
1558.050048828,17.708541870
1558.699951172,17.520952225
1559.349975586,17.323240280
1560.000000000,17.284324646
1560.650024414,17.394218445
1561.300048828,17.396837234
1561.949951172,17.317003250
1562.599975586,17.152465820
1563.250000000,17.137163162
1563.900024414,17.002605438
1564.550048828,16.930669785
1565.199951172,16.922016144
1565.849975586,16.739561081
1566.500000000,16.759170532
1567.150024414,16.837518692
1567.800048828,16.671693802
1568.449951172,16.514551163
1569.099975586,16.404609680
1569.750000000,16.351634979
1570.400024414,16.209377289
1571.050048828,16.278573990
1571.699951172,16.519914627
1572.349975586,16.610195160
1573.000000000,16.509372711
1573.650024414,16.293834686
1574.300048828,16.005092621
1574.949951172,15.889474869
1575.599975586,15.798593521
1576.250000000,15.692261696
1576.900024414,15.613560677
1577.550048828,15.636733055
1578.199951172,15.728560448
1578.849975586,15.822565079
1579.500000000,15.944993019
1580.150024414,15.920033455
1580.800048828,16.038202286
1581.449951172,16.114818573
1582.099975586,16.280773163
1582.750000000,16.189447403
1583.400024414,16.141138077
1584.050048828,16.226392746
1584.699951172,16.203739166
1585.349975586,16.261407852
1586.000000000,16.478063583
1586.650024414,16.822460175
1587.300048828,16.977087021
1587.949951172,16.736183167
1588.599975586,16.712842941
1589.250000000,16.661443710
1589.900024414,16.597332001
1590.550048828,16.509204865
1591.199951172,16.493246078
1591.849975586,16.662801743
1592.500000000,16.685102463
1593.150024414,16.706428528
1593.800048828,16.602067947
1594.449951172,16.572286606
1595.099975586,16.366283417
1595.750000000,16.103826523
1596.400024414,15.874050140
1597.050048828,15.792399406
1597.699951172,15.819311142
1598.349975586,15.948125839
1599.000000000,16.063749313
1599.650024414,16.016891479
1600.300048828,16.006105423
1600.949951172,15.781445503
1601.599975586,15.549950600
1602.250000000,15.489844322
1602.900024414,15.497984886
1603.550048828,15.546109200
1604.199951172,15.612997055
1604.849975586,15.595375061
1605.500000000,15.445673943
1606.150024414,15.445018768
1606.800048828,15.490990639
1607.449951172,15.500555038
1608.099975586,15.557306290
1608.750000000,15.737668037
1609.400024414,15.691209793
1610.050048828,15.403120041
1610.699951172,15.285492897
1611.349975586,15.292400360
1612.000000000,15.302083015
1612.650024414,15.251470566
1613.300048828,15.046311378
1613.949951172,14.943354607
1614.599975586,15.028377533
1615.250000000,15.217951775
1615.900024414,15.172677040
1616.550048828,15.057255745
1617.199951172,14.945463181
1617.849975586,14.941095352
1618.500000000,14.915389061
1619.150024414,14.860092163
1619.800048828,14.888946533
1620.449951172,14.927467346
1621.099975586,14.910319328
1621.750000000,14.882948875
1622.400024414,14.812488556
1623.050048828,14.766333580
1623.699951172,14.781831741
1624.349975586,14.799000740
1625.000000000,14.921833992
1625.650024414,15.084102631
1626.300048828,15.258511543
1626.949951172,15.092777252
1627.599975586,15.088432312
1628.250000000,15.256649971
1628.900024414,15.264435768
1629.550048828,15.191888809
1630.199951172,15.268798828
1630.849975586,15.567988396
1631.500000000,15.631382942
1632.150024414,15.671700478
1632.800048828,15.879775047
1633.449951172,16.258409500
1634.099975586,16.713190079
1634.750000000,16.708934784
1635.400024414,16.485511780
1636.050048828,16.443614960
1636.699951172,16.560140610
1637.349975586,16.602613449
1638.000000000,16.656246185
1638.650024414,16.626232147
1639.300048828,16.335443497
1639.949951172,16.130378723
1640.599975586,16.054174423
1641.250000000,15.922246933
1641.900024414,15.735466003
1642.550048828,15.579001427
1643.199951172,15.346002579
1643.849975586,15.299763680
1644.500000000,15.623991966
1645.150024414,16.320295334
1645.800048828,16.228740692
1646.449951172,15.809213638
1647.099975586,15.522992134
1647.750000000,15.338025093
1648.400024414,15.366334915
1649.050048828,15.439349174
1649.699951172,15.664072990
1650.349975586,15.971007347
1651.000000000,16.123096466
1651.650024414,16.303319931
1652.300048828,16.483848572
1652.949951172,16.634857178
1653.599975586,16.799480438
1654.250000000,16.806390762
1654.900024414,16.788002014
1655.550048828,16.989074707
1656.199951172,17.273048401
1656.849975586,17.288167953
1657.500000000,17.237112045
1658.150024414,17.218996048
1658.800048828,17.278148651
1659.449951172,17.130067825
1660.099975586,17.143705368
1660.750000000,17.227592468
1661.400024414,17.174850464
1662.050048828,17.169145584
1662.699951172,17.023426056
1663.349975586,16.957674026
1664.000000000,16.955812454
1664.650024414,17.010473251
1665.300048828,16.993402481
1665.949951172,16.999691010
1666.599975586,17.018049240
1667.250000000,17.071775436
1667.900024414,17.101037979
1668.550048828,17.049453735
1669.199951172,16.753942490
1669.849975586,16.533327103
1670.500000000,16.360063553
1671.150024414,16.228046417
1671.800048828,16.118318558
1672.449951172,15.929560661
1673.099975586,15.618885040
1673.750000000,15.519004822
1674.400024414,15.601967812
1675.050048828,15.516433716
1675.699951172,15.216666222
1676.349975586,15.072140694
1677.000000000,15.075661659
1677.650024414,15.212954521
1678.300048828,15.163278580
1678.949951172,15.252271652
1679.599975586,15.418486595
1680.250000000,15.560814857
1680.900024414,15.816956520
1681.550048828,15.816217422
1682.199951172,15.775804520
1682.849975586,15.911163330
1683.500000000,16.017686844
1684.150024414,15.981744766
1684.800048828,16.068162918
1685.449951172,16.067913055
1686.099975586,16.205543518
1686.750000000,16.362852097
1687.400024414,16.486988068
1688.050048828,16.582567215
1688.699951172,16.811241150
1689.349975586,17.021333694
1690.000000000,17.129381180
1690.650024414,17.114561081
1691.300048828,17.256946564
1691.949951172,17.454341888
1692.599975586,17.612438202
1693.250000000,17.693952560
1693.900024414,17.753892899
1694.550048828,17.871650696
1695.199951172,17.902580261
1695.849975586,17.973657608
1696.500000000,18.002342224
1697.150024414,18.037635803
1697.800048828,17.891551971
1698.449951172,17.611885071
1699.099975586,17.442302704
1699.750000000,17.288759232
1700.400024414,17.196891785
1701.050048828,17.038875580
1701.699951172,16.838666916
1702.349975586,16.721221924
1703.000000000,16.567459106
1703.650024414,16.434331894
1704.300048828,16.400217056
1704.949951172,16.391056061
1705.599975586,16.623178482
1706.250000000,16.809673309
1706.900024414,17.051704407
1707.550048828,16.937475204
1708.199951172,16.726587296
1708.849975586,16.327514648
1709.500000000,16.237442017
1710.150024414,16.280525208
1710.800048828,16.382984161
1711.449951172,16.471685410
1712.099975586,16.380054474
1712.750000000,16.049459457
1713.400024414,15.820153236
1714.050048828,15.905459404
1714.699951172,16.030324936
1715.349975586,16.291879654
1716.000000000,16.532852173
1716.650024414,16.639583588
1717.300048828,16.623468399
1717.949951172,16.477083206
1718.599975586,16.497247696
1719.250000000,16.666196823
1719.900024414,16.888685226
1720.550048828,16.953317642
1721.199951172,17.039634705
1721.849975586,17.052127838
1722.500000000,17.033302307
1723.150024414,16.881774902
1723.800048828,16.849514008
1724.449951172,16.898235321
1725.099975586,16.746358871
1725.750000000,16.575757980
1726.400024414,16.585458755
1727.050048828,16.583797455
1727.699951172,16.521814346
1728.349975586,16.478940964
1729.000000000,16.510452271
1729.650024414,16.528276443
1730.300048828,16.401453018
1730.949951172,16.206867218
1731.599975586,15.766785622
1732.250000000,15.327731133
1732.900024414,15.156445503
1733.550048828,14.993769646
1734.199951172,14.961245537
1734.849975586,14.843964577
1735.500000000,14.874763489
1736.150024414,15.092172623
1736.800048828,15.115421295
1737.449951172,15.014169693
1738.099975586,15.018342018
1738.750000000,15.025219917
1739.400024414,14.976478577
1740.050048828,14.946640968
1740.699951172,14.893592834
1741.349975586,14.972347260
1742.000000000,15.145050049
1742.650024414,15.312887192
1743.300048828,15.427456856
1743.949951172,15.471683502
1744.599975586,15.461665154
1745.250000000,15.255197525
1745.900024414,15.026488304
1746.550048828,14.936125755
1747.199951172,14.934867859
1747.849975586,14.850555420
1748.500000000,14.931206703
1749.150024414,14.874743462
1749.800048828,14.725136757
1750.449951172,14.545571327
1751.099975586,14.591619492
1751.750000000,14.624040604
1752.400024414,14.597637177
1753.050048828,14.570004463
1753.699951172,14.587743759
1754.349975586,14.621937752
1755.000000000,14.585129738
1755.650024414,14.482061386
1756.300048828,14.354690552
1756.949951172,14.347898483
1757.599975586,14.348670959
1758.250000000,14.424514771
1758.900024414,14.562748909
1759.550048828,14.785696030
1760.199951172,14.989713669
1760.849975586,15.337426186
1761.500000000,15.716409683
1762.150024414,15.710051537
1762.800048828,15.827029228
1763.449951172,15.946926117
1764.099975586,15.978878975
1764.750000000,16.031673431
1765.400024414,15.854106903
1766.050048828,15.901030540
1766.699951172,15.956529617
1767.349975586,15.951146126
1768.000000000,16.060825348
1768.650024414,16.145425797
1769.300048828,16.081445694
1769.949951172,15.989768028
1770.599975586,15.830718040
1771.250000000,15.873580933
1771.900024414,16.074209213
1772.550048828,16.360078812
1773.199951172,16.364780426
1773.849975586,16.006189346
1774.500000000,15.854635239
1775.150024414,15.798217773
1775.800048828,15.819402695
1776.449951172,15.786531448
1777.099975586,15.977577209
1777.750000000,16.124385834
1778.400024414,16.229616165
1779.050048828,16.354619980
1779.699951172,16.395421982
1780.349975586,16.374086380
1781.000000000,16.444669724
1781.650024414,16.620063782
1782.300048828,16.590442657
1782.949951172,16.679092407
1783.599975586,16.852050781
1784.250000000,17.021268845
1784.900024414,17.144609451
1785.550048828,17.311967850
1786.199951172,17.591535568
1786.849975586,17.793468475
1787.500000000,17.924840927
1788.150024414,18.357837677
1788.800048828,18.239812851
1789.449951172,17.837240219
1790.099975586,17.421302795
1790.750000000,17.192859650
1791.400024414,16.963928223
1792.050048828,16.781053543
1792.699951172,16.758579254
1793.349975586,16.918443680
1794.000000000,17.034914017
1794.650024414,17.003267288
1795.300048828,16.750007629
1795.949951172,16.534791946
1796.599975586,16.513246536
1797.250000000,16.560525894
1797.900024414,16.508224487
1798.550048828,16.403186798
1799.199951172,16.483184814
1799.849975586,16.786489487
1800.500000000,16.997192383
1801.150024414,16.748615265
1801.800048828,16.541299820
1802.449951172,16.424600601
1803.099975586,16.329109192
1803.750000000,16.293369293
1804.400024414,16.294151306
1805.050048828,16.460872650
1805.699951172,16.485069275
1806.349975586,16.579404831
1807.000000000,16.957910538
1807.650024414,17.152156830
1808.300048828,17.122306824
1808.949951172,17.093746185
1809.599975586,17.186035156
1810.250000000,17.174934387
1810.900024414,17.342197418
1811.550048828,17.577688217
1812.199951172,17.855754852
1812.849975586,17.846992493
1813.500000000,17.777738571
1814.150024414,17.840391159
1814.800048828,17.659711838
1815.449951172,17.439228058
1816.099975586,17.486459732
1816.750000000,17.652563095
1817.400024414,17.606164932
1818.050048828,17.551691055
1818.699951172,17.476922989
1819.349975586,17.319889069
1820.000000000,17.079391479
1820.650024414,17.037061691
1821.300048828,17.238855362
1821.949951172,17.275003433
1822.599975586,17.300992966
1823.250000000,17.499734879
1823.900024414,17.368368149
1824.550048828,17.108024597
1825.199951172,17.087661743
1825.849975586,16.863710403
1826.500000000,16.546655655
1827.150024414,16.455232620
1827.800048828,16.541347504
1828.449951172,16.618652344
1829.099975586,16.455495834
1829.750000000,16.331689835
1830.400024414,16.356563568
1831.050048828,16.515108109
1831.699951172,16.543237686
1832.349975586,16.665596008
1833.000000000,16.754741669
1833.650024414,16.594989777
1834.300048828,16.613538742
1834.949951172,16.765989304
1835.599975586,16.882415771
1836.250000000,16.929489136
1836.900024414,17.025691986
1837.550048828,17.157409668
1838.199951172,17.150640488
1838.849975586,17.239749908
1839.500000000,17.218910217
1840.150024414,17.194679260
1840.800048828,17.049585342
1841.449951172,16.997463226
1842.099975586,16.978775024
1842.750000000,16.996532440
1843.400024414,17.089853287
1844.050048828,17.147176743
1844.699951172,17.036108017
1845.349975586,17.048822403
1846.000000000,17.205410004
1846.650024414,17.420103073
1847.300048828,17.469812393
1847.949951172,17.383075714
1848.599975586,16.985721588
1849.250000000,16.637456894
1849.900024414,16.530418396
1850.550048828,16.555974960
1851.199951172,16.466440201
1851.849975586,16.419149399
1852.500000000,16.233449936
1853.150024414,16.080108643
1853.800048828,16.057300568
1854.449951172,16.074996948
1855.099975586,16.273380280
1855.750000000,16.479360580
1856.400024414,16.506072998
1857.050048828,16.493247986
1857.699951172,16.390703201
1858.349975586,16.330511093
1859.000000000,16.271804810
1859.650024414,16.311590195
1860.300048828,16.321901321
1860.949951172,16.441467285
1861.599975586,16.637767792
1862.250000000,16.833833694
1862.900024414,16.904485703
1863.550048828,17.162073135
1864.199951172,17.395324707
1864.849975586,17.445840836
1865.500000000,17.354154587
1866.150024414,17.350608826
1866.800048828,17.215759277
1867.449951172,17.338792801
1868.099975586,17.564525604
1868.750000000,17.864355087
1869.400024414,17.954601288
1870.050048828,17.883266449
1870.699951172,17.852083206
1871.349975586,17.766168594
1872.000000000,17.726991653
1872.650024414,17.812044144
1873.300048828,17.841480255
1873.949951172,17.740367889
1874.599975586,17.557548523
1875.250000000,17.202133179
1875.900024414,17.160226822
1876.550048828,17.165880203
1877.199951172,16.998626709
1877.849975586,16.916114807
1878.500000000,16.916690826
1879.150024414,16.847198486
1879.800048828,17.044151306
1880.449951172,17.275901794
1881.099975586,17.344116211
1881.750000000,17.276372910
1882.400024414,17.020223618
1883.050048828,16.839450836
1883.699951172,16.812316895
1884.349975586,16.866481781
1885.000000000,16.711286545
1885.650024414,16.583866119
1886.300048828,16.580249786
1886.949951172,16.598995209
1887.599975586,16.521320343
1888.250000000,16.454895020
1888.900024414,16.362358093
1889.550048828,16.359676361
1890.199951172,16.498039246
1890.849975586,16.614915848
1891.500000000,16.724588394
1892.150024414,16.775951385
1892.800048828,16.777528763
1893.449951172,16.943099976
1894.099975586,16.923456192
1894.750000000,16.903320312
1895.400024414,17.053096771
1896.050048828,17.173612595
1896.699951172,17.159456253
1897.349975586,17.025453568
1898.000000000,17.079509735
1898.650024414,17.187828064
1899.300048828,17.156988144
1899.949951172,17.095251083
1900.599975586,17.085184097
1901.250000000,17.147855759
1901.900024414,17.223800659
1902.550048828,17.375900269
1903.199951172,17.590297699
1903.849975586,17.937524796
1904.500000000,18.393466949
1905.150024414,18.622268677
1905.800048828,18.454198837
1906.449951172,18.419384003
1907.099975586,18.383586884
1907.750000000,18.352457047
1908.400024414,18.531669617
1909.050048828,18.825532913
1909.699951172,18.852846146
1910.349975586,18.814971924
1911.000000000,18.687105179
1911.650024414,18.423566818
1912.300048828,18.251853943
1912.949951172,18.213466644
1913.599975586,18.298707962
1914.250000000,18.226730347
1914.900024414,18.202575684
1915.550048828,18.267738342
1916.199951172,18.165374756
1916.849975586,18.085418701
1917.500000000,18.181632996
1918.150024414,18.214628220
1918.800048828,18.163385391
1919.449951172,18.072982788
1920.099975586,17.981239319
1920.750000000,18.186689377
1921.400024414,18.369495392
1922.050048828,18.385492325
1922.699951172,18.248764038
1923.349975586,18.294353485
1924.000000000,18.458717346
1924.650024414,18.649782181
1925.300048828,18.986328125
1925.949951172,19.040254593
1926.599975586,18.738124847
1927.250000000,18.414587021
1927.900024414,18.198726654
1928.550048828,18.113201141
1929.199951172,17.942108154
1929.849975586,17.622877121
1930.500000000,17.374343872
1931.150024414,17.323469162
1931.800048828,17.400007248
1932.449951172,17.441576004
1933.099975586,17.347160339
1933.750000000,17.284421921
1934.400024414,17.417438507
1935.050048828,17.636766434
1935.699951172,17.630071640
1936.349975586,17.496810913
1937.000000000,17.377746582
1937.650024414,17.283670425
1938.300048828,17.336185455
1938.949951172,17.403186798
1939.599975586,17.291954041
1940.250000000,17.211662292
1940.900024414,17.263460159
1941.550048828,17.193717957
1942.199951172,17.112169266
1942.849975586,17.137176514
1943.500000000,17.201713562
1944.150024414,17.322084427
1944.800048828,17.364139557
1945.449951172,17.443189621
1946.099975586,17.661342621
1946.750000000,17.963396072
1947.400024414,18.205421448
1948.050048828,18.283325195
1948.699951172,18.020088196
1949.349975586,17.836820602
1950.000000000,17.884464264
1950.650024414,17.863151550
1951.300048828,17.791490555
1951.949951172,18.017709732
1952.599975586,18.072170258
1953.250000000,18.063306808
1953.900024414,18.190141678
1954.550048828,18.329216003
1955.199951172,18.400775909
1955.849975586,18.394451141
1956.500000000,18.343847275
1957.150024414,18.331523895
1957.800048828,18.332618713
1958.449951172,18.336740494
1959.099975586,18.425020218
1959.750000000,18.349187851
1960.400024414,18.023262024
1961.050048828,17.887424469
1961.699951172,17.940275192
1962.349975586,17.821043015
1963.000000000,17.965579987
1963.650024414,18.143756866
1964.300048828,18.188215256
1964.949951172,18.198707581
1965.599975586,18.307210922
1966.250000000,18.099514008
1966.900024414,18.013818741
1967.550048828,18.030733109
1968.199951172,18.007564545
1968.849975586,18.034851074
1969.500000000,17.933874130
1970.150024414,17.986749649
1970.800048828,18.099763870
1971.449951172,17.986017227
1972.099975586,17.512447357
1972.750000000,17.473192215
1973.400024414,17.609195709
1974.050048828,17.450872421
1974.699951172,17.362024307
1975.349975586,17.392423630
1976.000000000,17.553756714
1976.650024414,17.807218552
1977.300048828,17.956926346
1977.949951172,17.984281540
1978.599975586,17.939321518
1979.250000000,17.937797546
1979.900024414,18.091726303
1980.550048828,18.211839676
1981.199951172,18.359138489
1981.849975586,18.181894302
1982.500000000,18.051528931
1983.150024414,17.951206207
1983.800048828,18.150623322
1984.449951172,18.412187576
1985.099975586,18.634780884
1985.750000000,18.812894821
1986.400024414,19.038173676
1987.050048828,18.872190475
1987.699951172,18.644540787
1988.349975586,18.687763214
1989.000000000,18.639551163
1989.650024414,18.424932480
1990.300048828,18.116043091
1990.949951172,18.114892960
1991.599975586,18.086067200
1992.250000000,18.233650208
1992.900024414,18.305152893
1993.550048828,18.167707443
1994.199951172,18.149049759
1994.849975586,18.070100784
1995.500000000,17.963582993
1996.150024414,17.903373718
1996.800048828,17.933740616
1997.449951172,17.954839706
1998.099975586,17.854419708
1998.750000000,17.736303329
1999.400024414,17.702581406
2000.050048828,17.735013962
2000.699951172,17.548398972
2001.349975586,17.424638748
2002.000000000,17.408569336
2002.650024414,17.525144577
2003.300048828,17.655382156
2003.949951172,17.584434509
2004.599975586,17.429170609
2005.250000000,17.301473618
2005.900024414,17.143518448
2006.550048828,17.151050568
2007.199951172,17.258958817
2007.849975586,17.381387711
2008.500000000,17.474025726
2009.150024414,17.589982986
2009.800048828,17.668210983
2010.449951172,17.651628494
2011.099975586,17.481744766
2011.750000000,17.490928650
2012.400024414,17.581115723
2013.050048828,17.603374481
2013.699951172,17.663755417
2014.349975586,17.808916092
2015.000000000,17.687793732
2015.650024414,17.416381836
2016.300048828,17.400432587
2016.949951172,17.462202072
2017.599975586,17.665649414
2018.250000000,17.666322708
2018.900024414,17.738147736
2019.550048828,17.880638123
2020.199951172,18.251251221
2020.849975586,18.453563690
2021.500000000,18.663049698
2022.150024414,18.813701630
2022.800048828,18.886123657
2023.449951172,19.028409958
2024.099975586,19.028310776
2024.750000000,18.969514847
2025.400024414,18.993001938
2026.050048828,18.861003876
2026.699951172,19.010036469
2027.349975586,19.372325897
2028.000000000,19.414102554
2028.650024414,19.443550110
2029.300048828,19.433418274
2029.949951172,19.179977417
2030.599975586,18.986124039
2031.250000000,18.896362305
2031.900024414,18.692024231
2032.550048828,18.461708069
2033.199951172,18.415445328
2033.849975586,18.341999054
2034.500000000,18.468759537
2035.150024414,18.367584229
2035.800048828,18.180459976
2036.449951172,18.044853210
2037.099975586,17.917110443
2037.750000000,17.955417633
2038.400024414,18.156427383
2039.050048828,18.166223526
2039.699951172,17.774164200
2040.349975586,17.463907242
2041.000000000,17.378105164
2041.650024414,17.395294189
2042.300048828,17.489122391
2042.949951172,17.550218582
2043.599975586,17.661108017
2044.250000000,17.891155243
2044.900024414,18.044845581
2045.550048828,18.234907150
2046.199951172,18.254371643
2046.849975586,18.168514252
2047.500000000,18.254571915
2048.149902344,18.168680191
2048.800048828,18.109584808
2049.449951172,18.274848938
2050.100097656,18.495222092
2050.750000000,18.786048889
2051.399902344,18.895643234
2052.050048828,18.838682175
2052.699951172,18.804141998
2053.350097656,18.769035339
2054.000000000,18.452650070
2054.649902344,18.139328003
2055.300048828,18.014690399
2055.949951172,18.042329788
2056.600097656,18.023136139
2057.250000000,18.110982895
2057.899902344,17.807521820
2058.550048828,17.436479568
2059.199951172,17.423418045
2059.850097656,17.426826477
2060.500000000,17.311481476
2061.149902344,17.240293503
2061.800048828,17.287042618
2062.449951172,17.258356094
2063.100097656,17.255836487
2063.750000000,17.150365829
2064.399902344,17.056451797
2065.050048828,17.063892365
2065.699951172,17.147487640
2066.350097656,17.141803741
2067.000000000,17.129770279
2067.649902344,17.343647003
2068.300048828,17.385616302
2068.949951172,17.288734436
2069.600097656,17.276679993
2070.250000000,17.264322281
2070.899902344,17.312179565
2071.550048828,17.566181183
2072.199951172,17.759622574
2072.850097656,17.787651062
2073.500000000,17.689685822
2074.149902344,17.679704666
2074.800048828,17.763010025
2075.449951172,17.958429337
2076.100097656,18.036296844
2076.750000000,17.953098297
2077.399902344,17.710960388
2078.050048828,17.535131454
2078.699951172,17.621505737
2079.350097656,17.927871704
2080.000000000,18.248048782
2080.649902344,18.544452667
2081.300048828,18.541048050
2081.949951172,18.354375839
2082.600097656,18.263626099
2083.250000000,18.287214279
2083.899902344,18.296060562
2084.550048828,18.265848160
2085.199951172,18.305830002
2085.850097656,18.385536194
2086.500000000,18.494020462
2087.149902344,18.617637634
2087.800048828,18.709232330
2088.449951172,18.601379395
2089.100097656,18.583513260
2089.750000000,18.583318710
2090.399902344,18.397928238
2091.050048828,18.256584167
2091.699951172,18.193222046
2092.350097656,18.146490097
2093.000000000,17.958454132
2093.649902344,17.980073929
2094.300048828,18.108060837
2094.949951172,17.998733521
2095.600097656,18.010780334
2096.250000000,18.036874771
2096.899902344,17.895969391
2097.550048828,17.944019318
2098.199951172,18.050094604
2098.850097656,17.897317886
2099.500000000,17.869079590
2100.149902344,17.852085114
2100.800048828,17.866468430
2101.449951172,17.895378113
2102.100097656,18.139963150
2102.750000000,18.263423920
2103.399902344,18.268795013
2104.050048828,18.234041214
2104.699951172,18.279657364
2105.350097656,18.297166824
2106.000000000,18.358875275
2106.649902344,18.444814682
2107.300048828,18.383550644
2107.949951172,18.249286652
2108.600097656,18.077896118
2109.250000000,18.067457199
2109.899902344,18.276901245
2110.550048828,18.221899033
2111.199951172,17.994483948
2111.850097656,17.766342163
2112.500000000,17.758453369
2113.149902344,17.775009155
2113.800048828,17.955698013
2114.449951172,18.117465973
2115.100097656,18.144845963
2115.750000000,18.204839706
2116.399902344,18.238662720
2117.050048828,18.156988144
2117.699951172,18.112068176
2118.350097656,18.054653168
2119.000000000,17.961576462
2119.649902344,18.063072205
2120.300048828,18.321966171
2120.949951172,18.447305679
2121.600097656,18.294252396
2122.250000000,18.024671555
2122.899902344,17.780893326
2123.550048828,17.601297379
2124.199951172,17.590467453
2124.850097656,17.669048309
2125.500000000,17.602329254
2126.149902344,17.594133377
2126.800048828,17.555847168
2127.449951172,17.337324142
2128.100097656,17.270101547
2128.750000000,17.265415192
2129.399902344,17.187038422
2130.050048828,17.310991287
2130.699951172,17.277458191
2131.350097656,16.943292618
2132.000000000,16.840339661
2132.649902344,16.828804016
2133.300048828,16.775014877
2133.949951172,16.659648895
2134.600097656,16.663784027
2135.250000000,16.650014877
2135.899902344,16.592840195
2136.550048828,16.763744354
2137.199951172,17.014419556
2137.850097656,17.232408524
2138.500000000,17.483776093
2139.149902344,17.654941559
2139.800048828,17.702352524
2140.449951172,17.881774902
2141.100097656,17.924488068
2141.750000000,18.027261734
2142.399902344,17.963329315
2143.050048828,17.778081894
2143.699951172,17.577871323
2144.350097656,17.535730362
2145.000000000,17.524419785
2145.649902344,17.322011948
2146.300048828,17.094060898
2146.949951172,16.930219650
2147.600097656,16.945718765
2148.250000000,17.083145142
2148.899902344,17.416215897
2149.550048828,17.434150696
2150.199951172,17.230361938
2150.850097656,17.198616028
2151.500000000,17.194887161
2152.149902344,17.257324219
2152.800048828,17.200548172
2153.449951172,17.238403320
2154.100097656,17.430526733
2154.750000000,17.563512802
2155.399902344,17.666530609
2156.050048828,18.004224777
2156.699951172,18.420709610
2157.350097656,18.694982529
2158.000000000,18.778539658
2158.649902344,18.610675812
2159.300048828,18.676704407
2159.949951172,18.853193283
2160.600097656,18.969427109
2161.250000000,19.151386261
2161.899902344,18.912347794
2162.550048828,18.458883286
2163.199951172,18.265369415
2163.850097656,18.437620163
2164.500000000,18.350189209
2165.149902344,18.251293182
2165.800048828,18.124040604
2166.449951172,18.106647491
2167.100097656,18.256958008
2167.750000000,18.238115311
2168.399902344,18.083032608
2169.050048828,18.243774414
2169.699951172,18.157876968
2170.350097656,17.907815933
